0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
-1.667826064,-1.578186447,-1.38350509,-0.242441269,-0.913852232,-0.080906805,-0.296037495,-0.635586369,-1.495864623,-1.100712005,-0.671818499,-0.697963755,-0.21272717,-0.295267199,-1.584593589,-0.291111978
-0.451364234,-1.578186447,-1.258157923,-0.197610173,0.947514363,-0.080906805,-0.296037495,-0.635586369,-1.495864623,-0.966171031,-0.671818499,-1.00732232,-0.21272717,-0.342145304,-1.446195052,-0.233119761
0.765097597,0.582372485,0.647119015,-0.239982789,0.947514363,-0.080906805,-0.296037495,-0.635586369,0.333627684,1.078851763,-0.671818499,1.433173025,-0.21272717,-1.580448469,0.94656188,-0.288849054
1.981559427,-0.137813826,0.296146947,0.09499709,0.016831065,-0.080906805,-0.296037495,-0.635586369,-1.495864623,0.702137038,-0.671818499,-1.626039449,-0.21272717,-0.658031609,-0.277496293,-0.030300422
0.765097597,0.582372485,0.769959238,-0.267508118,0.947514363,-0.080906805,-0.296037495,-0.635586369,1.248373838,1.210701917,-0.671818499,1.467546199,-0.21272717,-2.158130959,0.934259787,-0.32179569
1.981559427,-0.858000136,0.471632981,0.686960381,-0.913852232,-0.080906805,2.423292193,-0.635586369,0.333627684,-0.347282554,1.492192013,-0.319858842,-0.21272717,-2.535319401,-0.538915752,0.181839095
-0.451364234,0.582372485,1.549618617,0.338699892,0.947514363,12.35989981,3.782957037,-0.635586369,3.077866145,2.047546771,-0.671818499,-1.591666275,-0.21272717,0.795910837,2.398208758,0.325400514
-0.451364234,-0.497906981,0.321216381,-0.213517981,-0.913852232,-0.080906805,-0.296037495,0.907332531,-0.58111847,-0.818175961,2.033194641,-0.044873451,-0.21272717,-1.023680826,-0.35438437,-0.229744553
0.765097597,-0.858000136,-1.245623206,-0.133593295,-0.913852232,-0.080906805,-0.296037495,0.907332531,-0.58111847,-0.952716934,-0.671818499,-0.079246625,-0.21272717,-1.041710866,-0.892600903,-0.114680631
0.765097597,0.582372485,0.772466182,-0.230389899,0.947514363,-0.080906805,2.423292193,-0.635586369,1.248373838,1.213392737,-0.671818499,1.089441286,-0.21272717,-0.112803192,2.536607295,-0.271934658
0.765097597,0.222279329,0.609514865,-0.242441269,0.016831065,-0.080906805,-0.296037495,0.907332531,-0.58111847,-0.091654705,1.304017186,-1.591666275,-0.21272717,0.873079409,-0.67731429,-0.291111978
-0.451364234,-0.497906981,-0.267915304,0.886434656,-0.913852232,-0.080906805,-0.296037495,0.907332531,-0.58111847,-0.441461235,0.269055637,-0.182366147,-0.21272717,-0.592402263,-1.00024421,1.488543343
-1.667826064,-1.578186447,-0.994928872,-0.270761988,-0.913852232,-0.080906805,-0.296037495,-0.635586369,-0.58111847,-1.221798881,0.269055637,-1.45417358,-0.21272717,0.872358208,-0.923356133,-0.291188687
-0.451364234,0.582372485,-0.643956805,-0.283512337,0.947514363,-0.080906805,-0.296037495,-0.635586369,0.333627684,-0.306920262,-0.671818499,0.917575417,-0.21272717,0.422328403,-0.67731429,-0.325669509
-1.667826064,-0.137813826,-1.170414906,-0.335116304,2.808880959,-0.080906805,-0.296037495,-0.635586369,-0.58111847,-1.046895615,-0.366034405,1.261307156,-0.21272717,-0.0716947,-1.32317413,-0.441116977
0.765097597,0.222279329,0.321216381,-0.143620035,-0.913852232,-0.080906805,-0.296037495,-0.635586369,-0.58111847,-0.643272695,1.727410547,0.195738766,-0.21272717,-0.735200182,-0.508160522,-0.133857952
-0.451364234,-1.578186447,-0.794373405,-0.12906198,-0.913852232,-0.080906805,-0.296037495,-0.635586369,0.333627684,-0.831630058,-0.036728457,0.401977809,-0.21272717,0.438194838,-0.092964911,0.040233762
-0.451364234,0.222279329,0.05798733,-0.183389556,-0.913852232,-0.080906805,-0.296037495,-0.635586369,-0.58111847,-0.549094014,1.068798652,0.23011194,-0.21272717,1.444271084,-0.35438437,-0.189702308
-0.451364234,2.022745106,-0.180172287,-0.247141303,0.947514363,-0.080906805,-0.296037495,-0.635586369,0.333627684,-0.26655797,0.127924516,0.951948591,-0.21272717,0.065333606,-0.938733749,-0.298782906
0.765097597,0.582372485,-0.180172287,0.001550767,0.947514363,-0.080906805,-0.296037495,-0.635586369,0.333627684,0.190881339,-0.671818499,0.814455895,-0.21272717,-0.418592675,-0.108342526,0.149084232
0.765097597,0.582372485,0.822605049,-0.194283994,0.947514363,-0.080906805,-0.296037495,-0.635586369,0.333627684,1.267209126,-0.671818499,1.020694939,-0.21272717,-0.650098392,0.58365016,-0.078243723
-0.451364234,0.582372485,0.120660914,-0.270858399,0.947514363,-0.080906805,-0.296037495,-0.635586369,0.333627684,0.513779675,-0.671818499,1.158187634,-0.21272717,-0.039240628,1.367908537,-0.335565006
-1.667826064,0.582372485,0.108126197,-0.242417166,-0.913852232,-0.080906805,-0.296037495,2.450251432,0.333627684,-0.576002209,1.209929772,0.023872897,-0.21272717,0.705039434,-0.339006754,-0.252757337
-0.451364234,-0.497906981,-0.318054171,-0.177870029,-0.913852232,-0.080906805,-0.296037495,0.907332531,-0.58111847,0.042886269,-0.671818499,-0.629217407,-0.21272717,1.331763633,-0.631181444,-0.188321541
0.765097597,2.742931416,1.449340883,-0.177171049,0.947514363,-0.080906805,-0.296037495,-0.635586369,2.163119992,1.939913992,-0.671818499,1.12381446,-0.21272717,0.159089815,2.321320682,-0.178195916
-0.451364234,-0.858000136,-0.694095671,-0.174953597,-0.913852232,-0.080906805,-0.296037495,-0.635586369,-0.58111847,-1.006533323,0.457230464,-0.285485668,-0.21272717,-1.560976025,-0.615803829,-0.183718984
0.765097597,-0.497906981,0.070522047,-0.290646748,0.016831065,-0.080906805,-0.296037495,0.907332531,-0.58111847,-0.347282554,0.739492704,-2.072890709,-0.21272717,0.811777272,-0.431272446,-0.329466619
-0.451364234,-0.858000136,-0.994928872,-0.134364583,-0.913852232,-0.080906805,-0.296037495,0.907332531,-0.58111847,-0.683634987,-0.671818499,-0.079246625,-0.21272717,-1.385002833,-1.00024421,-0.114680631
-1.667826064,-1.578186447,-0.994928872,-0.221230858,-0.913852232,-0.080906805,-0.296037495,-0.635586369,-1.495864623,-1.154528394,0.15144637,-0.801083276,-0.21272717,0.946641973,-0.692691905,-0.290344885
-0.451364234,0.222279329,0.408959398,-0.100476131,0.947514363,-0.080906805,-0.296037495,0.907332531,-0.58111847,0.823223914,-0.671818499,0.298858287,-0.21272717,0.167023033,0.61440539,-0.117979131
0.765097597,-0.497906981,0.271077514,-0.129086083,-0.913852232,-0.080906805,-0.296037495,-2.17850527,0.333627684,-0.132016997,0.739492704,0.23011194,-0.21272717,0.740378313,0.645160621,-0.158596695
-1.667826064,-0.858000136,-1.396039806,-0.184594693,-0.913852232,-0.080906805,2.423292193,0.907332531,-0.58111847,-1.248707075,-0.436599965,-2.141637057,-0.21272717,0.068939614,-0.077587295,-0.323636713
-0.451364234,0.582372485,-0.907185855,-0.322390057,0.947514363,-0.080906805,-0.296037495,-0.635586369,0.333627684,-0.656726793,-0.554209232,1.12381446,-0.21272717,-0.171941724,-1.00024421,-0.398274844
0.765097597,0.582372485,-0.343123604,-0.258397283,0.947514363,-0.080906805,-0.296037495,-0.635586369,-0.58111847,0.015978074,-0.671818499,1.020694939,-0.21272717,-1.387166437,-0.308251524,-0.229514425
-0.451364234,0.222279329,-0.24284587,-0.265338872,0.947514363,-0.080906805,-0.296037495,0.907332531,-0.58111847,0.123610853,-0.671818499,0.470724157,-0.21272717,0.053073178,-0.492782907,-0.311516647
-0.451364234,0.582372485,-0.468470771,-0.259120365,0.947514363,-0.080906805,-0.296037495,-0.635586369,0.333627684,-0.118562899,-0.671818499,1.020694939,-0.21272717,-0.208001805,-0.462027676,-0.371771787
1.981559427,1.302558795,0.835139765,-0.164661727,-0.913852232,-0.080906805,2.423292193,-0.635586369,0.333627684,0.204335437,1.209929772,-0.629217407,-0.21272717,0.655997724,0.137699318,-0.275770122
-0.451364234,-0.497906981,-0.857046988,-0.242489474,-0.913852232,-0.080906805,-0.296037495,-0.635586369,0.333627684,-0.535639917,-0.671818499,-0.113619799,4.743713464,-0.090445942,-0.954111364,-0.291188687
-0.451364234,0.582372485,-0.907185855,-0.287031338,0.947514363,-0.080906805,-0.296037495,-0.635586369,-0.58111847,-0.589456306,-0.671818499,1.158187634,-0.21272717,-0.192856571,-0.892600903,-0.416723426
-0.451364234,1.662651951,2.289166902,0.456056133,0.947514363,-0.080906805,-0.296037495,-0.635586369,2.163119992,1.872643506,1.021754945,0.6769632,-0.21272717,-0.004622951,2.49047445,-0.070572795
1.981559427,0.582372485,1.651149822,-0.194645536,0.947514363,-0.080906805,-0.296037495,-0.635586369,2.163119992,2.15652496,-0.671818499,1.192560808,-0.21272717,-1.563860832,1.755424441,-0.217471068
-0.451364234,-1.578186447,-0.681560955,-0.254492639,-0.913852232,-0.080906805,-0.296037495,-0.635586369,-0.58111847,-0.858538253,0.22201193,-1.144815015,-0.21272717,0.921399917,-0.815712827,-0.310289298
-0.451364234,0.582372485,-0.413318017,-0.284862091,0.947514363,-0.080906805,-0.296037495,-0.635586369,0.333627684,-0.059364871,-0.671818499,1.158187634,-0.21272717,-0.942906245,-0.394366169,-0.358616145
-0.451364234,0.222279329,0.596980148,-0.201707638,0.947514363,-0.080906805,2.423292193,2.450251432,0.333627684,-0.078200607,1.256973479,-0.938575972,4.684649623,0.079036436,0.030056011,-0.260735103
-0.451364234,-0.137813826,-0.844512272,-0.162034528,-0.913852232,-0.080906805,-0.296037495,2.450251432,-0.58111847,-0.522185819,-0.671818499,-0.251112494,-0.21272717,1.343302859,-0.308251524,-0.20335656
0.765097597,0.94246564,1.599757484,-0.15439396,0.947514363,-0.080906805,-0.296037495,-0.635586369,0.333627684,2.10136316,-0.671818499,1.467546199,-0.21272717,1.38873856,0.26072024,-0.148164233
-0.451364234,-0.137813826,-0.618887371,0.093984775,0.016831065,-0.080906805,-0.296037495,-0.635586369,-0.58111847,-0.280012067,-0.671818499,0.401977809,-0.21272717,-1.367693994,-0.200608217,0.009051439
1.981559427,1.662651951,0.709792598,-0.275172789,0.947514363,-0.080906805,-0.296037495,-0.635586369,0.333627684,0.433055091,0.574839731,1.158187634,-0.21272717,-0.176990135,-0.339006754,-0.363295411
-0.451364234,0.94246564,-0.042290403,-0.093004281,-0.913852232,-0.080906805,-0.296037495,-0.635586369,0.333627684,-0.535639917,0.857101971,0.264485114,-0.21272717,1.538027294,0.352985931,-0.074791805
0.765097597,2.022745106,0.910348065,0.218885173,0.947514363,-0.080906805,-0.296037495,-0.635586369,0.333627684,1.361387807,-0.671818499,-0.147992973,-0.21272717,0.713693853,-0.3851396,0.131210969
-0.451364234,1.302558795,-0.305519454,-0.242441269,0.016831065,-0.080906805,2.423292193,-0.635586369,0.333627684,-0.347282554,0.033837103,-1.45417358,-0.21272717,0.634361676,-0.462027676,-0.291111978
3.198021257,0.94246564,1.449340883,-0.141209761,-0.913852232,-0.080906805,2.423292193,0.907332531,0.333627684,-0.212741581,3.091678043,-0.629217407,-0.21272717,-0.487106828,0.383741162,-0.118516096
0.765097597,-0.497906981,0.496702415,-0.242441269,-0.913852232,-0.080906805,-0.296037495,-0.635586369,0.333627684,-0.562548111,1.915585374,-0.594844233,-0.21272717,0.885339837,0.306853086,-0.291111978
0.765097597,0.582372485,1.173577116,-0.264760406,0.947514363,-0.080906805,-0.296037495,-0.635586369,0.333627684,1.643923851,-0.671818499,1.364426677,-0.21272717,1.258201069,0.537517314,-0.319686185
-0.451364234,-1.578186447,-0.969859439,-0.270400447,0.016831065,-0.080906805,-0.296037495,-0.635586369,-0.58111847,-0.656726793,-0.671818499,-1.557293101,-0.21272717,0.937987554,-1.077132286,-0.322754556
0.765097597,0.582372485,0.872743915,-0.122915782,0.947514363,-0.080906805,-0.296037495,-0.635586369,1.248373838,1.321025515,-0.671818499,0.608216852,-0.21272717,0.055236783,1.014223387,-0.102982466
0.765097597,0.582372485,-0.104963987,-0.124386049,0.947514363,-0.080906805,-0.296037495,-0.635586369,0.333627684,0.271605923,-0.671818499,1.020694939,-0.21272717,-1.270331776,0.245342625,-0.189011925
-0.451364234,-1.578186447,-1.258157923,-0.174953597,-0.913852232,-0.080906805,-0.296037495,-0.635586369,-0.58111847,-0.966171031,-0.671818499,-0.801083276,-0.21272717,-0.570766215,-0.292873909,-0.1607062
-0.451364234,-0.858000136,-0.988661514,-0.329837804,2.808880959,-0.080906805,-0.296037495,-0.635586369,-0.58111847,-0.676907939,-0.671818499,1.12381446,-0.21272717,1.117566755,-1.020235109,-0.435632264
-0.451364234,-0.497906981,-1.019998305,-0.121807056,-0.913852232,-0.080906805,-0.296037495,0.907332531,-0.58111847,-0.710543182,-0.671818499,-0.285485668,-0.21272717,0.443243249,-0.67731429,-0.154569458
-1.667826064,-1.578186447,-1.508852256,-0.242441269,-0.913852232,-0.080906805,-0.296037495,0.907332531,-0.58111847,-1.235252978,-0.671818499,-2.176010231,-0.21272717,0.870915804,-1.123265132,-0.291111978
0.765097597,0.94246564,1.4618756,-0.157599624,-0.913852232,-0.080906805,2.423292193,0.907332531,-0.58111847,0.069794463,2.621240975,0.161365592,-0.21272717,1.548845318,0.737426312,-0.200595026
0.765097597,0.582372485,1.2362507,-0.15791296,0.947514363,-0.080906805,-0.296037495,-0.635586369,1.248373838,1.711194338,-0.671818499,1.089441286,-0.21272717,0.778601998,0.921957695,-0.144213705
-1.667826064,-0.858000136,-0.932255289,-0.2154462,-0.913852232,-0.080906805,-0.296037495,-0.635586369,-1.495864623,-1.262161173,0.457230464,-0.904202798,-0.21272717,-0.365944957,-1.107887516,-0.248154781
0.765097597,0.582372485,0.333751098,-0.240030995,0.947514363,-0.080906805,-0.296037495,-0.635586369,1.248373838,0.74249933,-0.671818499,1.433173025,-0.21272717,1.041119384,-1.092509901,-0.287276514
0.765097597,1.302558795,1.248785416,0.510672942,0.016831065,-0.080906805,-0.296037495,-0.635586369,1.248373838,1.240300931,0.174968223,-1.660412623,4.743713464,0.358862661,2.382831143,0.022552272
0.765097597,0.582372485,0.308681664,-0.210673858,0.947514363,-0.080906805,-0.296037495,0.907332531,0.333627684,0.715591135,-0.671818499,0.573843678,-0.21272717,0.075430428,0.276097855,-0.200978573
0.765097597,-0.497906981,0.271077514,0.10704846,-0.913852232,-0.080906805,2.423292193,-0.635586369,0.333627684,-0.414553041,1.233451626,-0.010500277,-0.21272717,0.692057805,1.55243992,0.26503031
-0.451364234,-0.137813826,-0.531144354,-0.299323735,0.016831065,-0.080906805,-0.296037495,2.450251432,0.333627684,-0.185833386,-0.671818499,-1.45417358,-0.21272717,0.929333135,-0.769579981,-0.326398247
-0.451364234,-0.137813826,-0.067359837,-0.266785036,-0.913852232,-0.080906805,-0.296037495,2.450251432,-0.58111847,-0.845084155,1.351060893,-2.038517536,-0.21272717,0.704318232,-0.400517215,-0.329466619
-1.667826064,-0.858000136,-0.318054171,-0.260518324,-0.913852232,-0.080906805,-0.296037495,-0.635586369,-0.58111847,-1.127620199,1.374582746,-1.935398014,4.743713464,0.556471902,-0.092964911,-0.319877958
1.981559427,-1.578186447,-0.468470771,-0.208697433,0.016831065,-0.080906805,-0.296037495,-0.635586369,0.333627684,-0.118562899,-0.671818499,-1.797905318,-0.21272717,0.682682184,-0.092964911,-0.368473288
-0.451364234,-0.858000136,-0.355658321,-0.266544009,0.947514363,-0.080906805,-0.296037495,-0.635586369,0.333627684,0.002523977,-0.671818499,-1.694785797,-0.21272717,0.580992757,-0.323629139,-0.329466619
-0.451364234,-1.578186447,-0.994928872,-0.212312844,-0.913852232,-0.080906805,-0.296037495,-2.17850527,-0.58111847,-0.979625129,-0.154337724,-0.766710102,-0.21272717,-0.218819829,-1.292418899,-0.243168677
-0.451364234,-0.497906981,-0.606352655,-0.099777151,-0.913852232,-0.080906805,-0.296037495,-0.635586369,-0.58111847,-0.26655797,-0.671818499,0.126992418,-0.21272717,-1.931673653,-0.369761985,-0.064090861
-0.451364234,0.582372485,-0.267915304,-0.055645035,0.947514363,-0.080906805,-0.296037495,-0.635586369,-0.58111847,0.096702658,-0.671818499,0.6769632,-0.21272717,-0.427247094,-0.554293368,-0.099338775
-0.451364234,0.582372485,0.296146947,-0.302649913,0.947514363,-0.080906805,-0.296037495,-0.635586369,0.333627684,0.163973145,0.269055637,1.192560808,-0.21272717,-0.166893313,0.476006853,-0.375031931
0.765097597,0.582372485,0.722327315,-0.215590817,0.947514363,-0.080906805,-0.296037495,-0.635586369,1.248373838,1.159576347,-0.671818499,1.364426677,-0.21272717,0.005473872,0.998845771,-0.260121428
0.765097597,-0.497906981,0.02038318,-0.264615789,0.016831065,-0.080906805,-0.296037495,-0.635586369,-0.58111847,-0.401098943,0.739492704,-1.694785797,4.699415583,0.795189635,-0.538915752,-0.326398247
-0.451364234,0.582372485,0.697257882,-0.248466954,-0.913852232,-0.080906805,-0.296037495,0.907332531,1.248373838,-0.078200607,1.445148306,-0.697963755,-0.21272717,0.892551853,0.629783006,-0.300700638
-0.451364234,-0.137813826,-0.844512272,1.52689266,-0.913852232,-0.080906805,-0.296037495,2.450251432,-0.58111847,-0.522185819,-0.671818499,-0.251112494,-0.21272717,-1.246532123,-0.538915752,-0.111228714
0.765097597,0.582372485,0.158265064,-0.177363871,-0.913852232,-0.080906805,-0.296037495,-0.635586369,-0.58111847,-0.454915333,1.092320505,-0.079246625,-0.21272717,1.168772069,-0.400517215,-0.184869624
-0.451364234,-0.497906981,-0.744234538,-0.198357357,-0.913852232,-0.080906805,-0.296037495,-0.635586369,0.333627684,-0.414553041,-0.671818499,0.401977809,-0.21272717,1.173099279,-0.03145445,-0.19054611
-0.451364234,-0.858000136,-0.042290403,-0.119517295,-0.913852232,-0.080906805,-0.296037495,0.907332531,-0.58111847,-0.87199235,1.445148306,-0.251112494,-0.21272717,-0.618365521,-0.108342526,-0.095503311
-1.667826064,-1.578186447,-0.719165105,-0.228799118,-0.913852232,-0.080906805,-0.296037495,0.907332531,-0.58111847,-1.329431659,0.974711238,-1.797905318,-0.21272717,-0.178432539,-0.861845673,-0.260121428
-0.451364234,0.582372485,0.070522047,-0.276811776,0.947514363,-0.080906805,-0.296037495,-0.635586369,-0.58111847,-0.091654705,0.29257749,1.158187634,-0.21272717,1.339696851,-0.000699219,-0.369278735
0.765097597,0.222279329,1.49947975,-0.051306541,0.947514363,-0.080906805,-0.296037495,0.907332531,1.248373838,1.307571418,0.527796024,-0.113619799,-0.21272717,-0.160402498,0.983468156,0.011276008
-0.451364234,0.94246564,0.321216381,-0.240272022,0.947514363,-0.080906805,-0.296037495,-0.635586369,0.333627684,-0.078200607,0.739492704,1.226933982,-0.21272717,-0.104869974,-0.67731429,-0.133857952
0.765097597,0.582372485,0.571910715,-0.184184946,0.947514363,-0.080906805,-0.296037495,-0.635586369,1.248373838,0.998127179,-0.671818499,0.6769632,-0.21272717,0.472812515,1.22951,-0.168837384
-0.451364234,0.582372485,0.09559148,-0.254492639,0.947514363,-0.080906805,-0.296037495,-0.635586369,-0.58111847,0.486871481,-0.671818499,0.986321765,-0.21272717,-0.19718378,0.860447234,-0.298169232
0.765097597,0.582372485,0.383889964,-0.106140275,0.947514363,-0.080906805,-0.296037495,-0.635586369,0.333627684,0.796315719,-0.671818499,0.711336374,-0.21272717,-1.666992662,0.368363547,-0.213328767
-1.667826064,-1.578186447,-1.396039806,-0.056271706,-0.913852232,-0.080906805,-0.296037495,0.907332531,-1.495864623,-1.114166102,-0.671818499,-2.038517536,-0.21272717,0.700712224,-1.123265132,0.354319913
0.765097597,-0.497906981,-0.531144354,-0.260759351,0.016831065,-0.080906805,-0.296037495,2.450251432,-0.58111847,-0.185833386,-0.671818499,-1.90102484,-0.21272717,0.108605702,-0.800335212,-0.320261505
-1.667826064,0.582372485,1.42427145,-0.136389213,0.947514363,-0.080906805,5.142621882,2.450251432,2.163119992,1.14612225,0.668927144,0.470724157,-0.21272717,0.015570695,2.751893909,-0.120433828
-0.451364234,-0.497906981,-1.182949622,-0.188836775,-0.913852232,-0.080906805,-0.296037495,-0.635586369,-0.58111847,-0.885446447,-0.671818499,0.333231461,-0.21272717,-1.354712365,-0.415894831,-0.158903532
-0.451364234,0.582372485,0.421494114,-0.128700439,0.947514363,-0.080906805,-0.296037495,-0.635586369,0.333627684,0.836678011,-0.671818499,1.020694939,-0.21272717,-1.920855629,1.321775691,-0.041615041
-0.451364234,-0.497906981,-0.543679071,-0.213397467,-0.913852232,-0.080906805,-0.296037495,0.907332531,-0.58111847,-0.737451377,0.269055637,0.264485114,-0.21272717,-1.868929113,-0.292873909,-0.173900196
-0.451364234,0.222279329,-0.418331904,-0.191006022,-0.913852232,-0.080906805,-0.296037495,0.907332531,-0.58111847,-0.845084155,0.692448998,0.264485114,-0.21272717,-1.214799253,-0.277496293,-0.196951335
0.765097597,0.222279329,0.872743915,-0.08955759,-0.913852232,-0.080906805,2.423292193,2.450251432,2.163119992,0.298514118,1.115842359,-0.629217407,-0.21272717,1.09737311,1.26026523,-0.0983032
-0.451364234,-0.858000136,-0.28045002,-0.05718761,-0.913852232,-0.080906805,-0.296037495,0.907332531,-0.58111847,0.083248561,-0.671818499,-0.663590581,-0.21272717,0.209573928,1.613950381,-0.039889082
-1.667826064,-1.578186447,-0.455936054,-0.140004624,-0.913852232,-0.080906805,-0.296037495,-0.635586369,-0.58111847,-1.208344783,1.256973479,-0.079246625,-0.21272717,1.458695117,-0.585048598,-0.116905201
-0.451364234,0.582372485,-0.568748504,-0.292815995,0.947514363,-0.080906805,-0.296037495,-0.635586369,-0.58111847,-0.87199235,0.457230464,0.436350983,-0.21272717,0.908418288,-0.585048598,-0.334069175
0.765097597,2.022745106,2.226493318,-0.044220336,0.947514363,-0.080906805,-0.296037495,-0.635586369,2.163119992,2.047546771,0.598361584,0.642590026,-0.21272717,0.295396919,2.106034069,-0.110845167
1.981559427,0.582372485,0.835139765,-0.001679,-0.913852232,-0.080906805,-0.296037495,-0.635586369,0.333627684,-0.051292413,1.656844987,-0.422978364,-0.21272717,0.588204773,1.859992225,0.154722364
0.765097597,0.94246564,0.860209199,-0.260084474,0.947514363,-0.080906805,1.063627349,-0.635586369,1.248373838,1.307571418,-0.671818499,1.29568033,-0.21272717,0.578107951,0.568272545,-0.291111978
0.765097597,0.222279329,-0.09242927,-0.172495118,-0.913852232,-0.080906805,-0.296037495,-0.635586369,0.333627684,-0.602910403,0.880623825,-0.38860519,-0.21272717,1.192571723,-0.169852987,-0.175242609
0.765097597,-0.137813826,-0.443401337,-0.165119679,-0.913852232,-0.080906805,-0.296037495,0.907332531,-0.58111847,-0.737451377,0.457230464,-0.457351538,-0.21272717,0.329293395,-0.538915752,-0.157024155
-0.451364234,0.222279329,1.223715983,-0.218338529,2.808880959,-0.080906805,2.423292193,-0.635586369,0.333627684,0.298514118,1.774454254,0.780082722,-0.21272717,-0.249831498,-1.261663669,-0.252757337
-0.451364234,-1.578186447,-0.957324722,-0.180449022,-0.913852232,-0.080906805,-0.296037495,0.907332531,-1.495864623,-0.643272695,-0.671818499,-0.457351538,-0.21272717,-0.796502319,-1.230908438,-0.188820152
-0.451364234,1.302558795,1.449340883,0.49948927,-0.913852232,-0.080906805,-0.296037495,-0.635586369,0.333627684,0.809769817,1.304017186,0.23011194,-0.21272717,-1.063346914,1.721593688,0.970257085
-0.451364234,0.94246564,2.376909919,-0.129857371,-0.913852232,-0.080906805,5.142621882,2.450251432,1.248373838,0.513779675,3.562115111,-0.147992973,-0.21272717,0.042255154,2.182922145,-0.123885745
-0.451364234,0.222279329,-0.631422088,-0.234294543,-0.913852232,-0.080906805,-0.296037495,2.450251432,-0.58111847,-1.329431659,1.139364212,-0.594844233,-0.21272717,0.971162828,-0.446650061,-0.232621151
